episode,timestep,reward
4909,491000,-10.5057
4914,491500,-10.671
4919,492000,-8.2087
4924,492500,-11.664
4929,493000,-10.5835
4934,493500,-9.5694
4939,494000,-9.1531
4944,494500,-8.6872
4949,495000,-9.1607
4954,495500,-10.56
4959,496000,-13.2803
4964,496500,-9.9078
4969,497000,-10.3076
4974,497500,-9.2229
4979,498000,-10.8895
4984,498500,-8.4827
4989,499000,-10.6931
4994,499500,-9.4962
4999,500000,-11.0202
5004,500500,-8.6682
5009,501000,-8.5555
5014,501500,-9.1584
5019,502000,-9.14
5024,502500,-9.3783
5029,503000,-7.8945
5034,503500,-11.0503
5039,504000,-11.904
5044,504500,-9.5884
5049,505000,-8.4682
5054,505500,-9.104
5059,506000,-7.9912
5064,506500,-8.2169
5069,507000,-9.8014
5074,507500,-8.5519
5079,508000,-10.3419
5084,508500,-9.8213
5089,509000,-9.3023
5094,509500,-8.9635
5099,510000,-9.175
5104,510500,-7.8474
5109,511000,-11.2206
5114,511500,-11.1394
5119,512000,-9.1768
5124,512500,-9.2432
5129,513000,-8.9666
5134,513500,-7.5485
5139,514000,-10.2363
5144,514500,-8.9271
5149,515000,-8.025
5154,515500,-7.3442
5159,516000,-11.1616
5164,516500,-10.3883
5169,517000,-9.2759
5174,517500,-9.45
5179,518000,-8.2162
5184,518500,-8.5073
5189,519000,-7.8783
5194,519500,-11.5521
5199,520000,-9.6799
5204,520500,-11.6982
5209,521000,-10.5915
5214,521500,-9.3875
5219,522000,-10.286
5224,522500,-10.6442
5229,523000,-9.9431
5234,523500,-8.3409
5239,524000,-9.6093
5244,524500,-10.3786
5249,525000,-9.8662
5254,525500,-9.5082
5259,526000,-9.5032
5264,526500,-10.3984
5269,527000,-9.7029
5274,527500,-8.4786
5279,528000,-10.2388
5284,528500,-11.416
5289,529000,-10.463
5294,529500,-9.994
5299,530000,-8.4768
5304,530500,-8.8833
5309,531000,-9.8508
5314,531500,-10.8531
5319,532000,-9.2222
5324,532500,-8.9631
5329,533000,-9.0079
5334,533500,-9.649
5339,534000,-10.571
5344,534500,-9.1472
5349,535000,-8.5658
5354,535500,-7.6277
5359,536000,-10.2671
5364,536500,-9.2292
5369,537000,-7.8765
5374,537500,-8.429
5379,538000,-8.3186
5384,538500,-9.1275
5389,539000,-11.3463
5394,539500,-10.4419
5399,540000,-9.628
5404,540500,-9.0703
5409,541000,-9.051
5414,541500,-7.6378
5419,542000,-9.1318
5424,542500,-9.2133
5429,543000,-10.4501
5434,543500,-9.5311
5439,544000,-9.8628
5444,544500,-9.3717
5449,545000,-8.7622
5454,545500,-8.4305
5459,546000,-8.0407
5464,546500,-10.7741
5469,547000,-10.5841
5474,547500,-11.5091
5479,548000,-8.3913
5484,548500,-9.2531
5489,549000,-7.878
5494,549500,-9.8821
5499,550000,-9.2032
5504,550500,-8.6678
5509,551000,-8.9029
5514,551500,-9.0425
5519,552000,-8.4875
5524,552500,-9.1382
5529,553000,-8.9651
